"region","order_date","net_revenue","orders_cnt","avg_check"
"North America","2024-12-08","5630.22","23","244.79"
"North America","2024-12-09","8273.7","29","285.3"
"North America","2024-12-10","7765.68","20","388.28"
"North America","2024-12-11","6161.72","24","256.74"
"North America","2024-12-12","6112.72","20","305.64"
"North America","2024-12-13","1412.82","10","141.28"
"North America","2024-12-14","4860.03","17","285.88"
"North America","2024-12-15","6638.31","18","368.79"
"North America","2024-12-16","8562.77","23","372.29"
"North America","2024-12-17","5076.57","21","241.74"
"North America","2024-12-18","3643.09","19","191.74"
"North America","2024-12-19","6087.21","23","264.66"
"North America","2024-12-20","7344.3","24","306.01"
"North America","2024-12-21","4807.74","25","192.31"
"North America","2024-12-22","7205.47","31","232.43"
"North America","2024-12-23","6209.69","22","282.26"
"North America","2024-12-24","6309.13","27","233.67"
"North America","2024-12-25","8147.8","27","301.77"
"North America","2024-12-26","3507.33","25","140.29"
"North America","2024-12-27","8764.63","26","337.1"
"North America","2024-12-28","7958.52","20","397.93"
"North America","2024-12-29","2084.07","11","189.46"
"North America","2024-12-30","1968.01","8","246"
"North America","2024-12-31","3429.57","9","381.06"
"Southeast Asia","2022-04-27","109.64","1","109.64"
"Southeast Asia","2022-05-15","322.35","1","322.35"
"Southeast Asia","2022-05-24","44.46","1","44.46"
"Southeast Asia","2022-07-02","136.25","1","136.25"
"Southeast Asia","2022-07-07","141.93","1","141.93"
"Southeast Asia","2022-07-08","106.49","1","106.49"
"Southeast Asia","2022-07-09","18.74","1","18.74"
"Southeast Asia","2022-07-18","53.41","1","53.41"
"Southeast Asia","2022-07-23","117.42","1","117.42"
"Southeast Asia","2022-07-27","173.26","1","173.26"
"Southeast Asia","2022-08-09","1039.12","1","1039.12"
"Southeast Asia","2022-08-19","421.7","1","421.7"
"Southeast Asia","2022-08-20","548.58","1","548.58"
"Southeast Asia","2022-08-21","133.65","1","133.65"
"Southeast Asia","2022-09-04","1756.78","1","1756.78"
"Southeast Asia","2022-09-27","320.79","1","320.79"
"Southeast Asia","2022-10-02","104.47","1","104.47"
"Southeast Asia","2022-10-27","121.73","1","121.73"
"Southeast Asia","2022-11-01","359.6","2","179.8"
"Southeast Asia","2022-11-07","12.06","1","12.06"
"Southeast Asia","2022-11-09","461.57","2","230.78"
"Southeast Asia","2022-11-10","215.11","1","215.11"
"Southeast Asia","2022-11-13","113.52","1","113.52"
"Southeast Asia","2022-11-15","140.08","1","140.08"
"Southeast Asia","2022-11-18","603.36","1","603.36"
"Southeast Asia","2022-11-23","834.23","1","834.23"
"Southeast Asia","2022-11-24","26.93","1","26.93"
"Southeast Asia","2022-11-27","131.29","1","131.29"
"Southeast Asia","2022-12-02","535.19","1","535.19"
"Southeast Asia","2022-12-07","210.88","1","210.88"
"Southeast Asia","2022-12-08","172.24","1","172.24"
"Southeast Asia","2022-12-09","72.58","1","72.58"
"Southeast Asia","2022-12-12","171.5","1","171.5"
"Southeast Asia","2022-12-19","46.75","1","46.75"
"Southeast Asia","2022-12-21","119.72","1","119.72"
"Southeast Asia","2022-12-23","258.14","1","258.14"
"Southeast Asia","2022-12-24","117.54","2","58.77"
"Southeast Asia","2022-12-27","41.93","1","41.93"
"Southeast Asia","2022-12-28","1218.26","1","1218.26"
"Southeast Asia","2023-01-05","110.55","1","110.55"
"Southeast Asia","2023-01-07","206.25","1","206.25"
"Southeast Asia","2023-01-15","718.65","1","718.65"
"Southeast Asia","2023-01-20","29.04","1","29.04"
"Southeast Asia","2023-01-24","71.67","1","71.67"
"Southeast Asia","2023-02-02","192.46","1","192.46"
"Southeast Asia","2023-02-06","345.75","1","345.75"
"Southeast Asia","2023-02-09","211.99","1","211.99"
"Southeast Asia","2023-02-10","36.96","1","36.96"
"Southeast Asia","2023-02-20","104.6","1","104.6"
"Southeast Asia","2023-02-25","143.64","1","143.64"
"Southeast Asia","2023-03-01","65.52","1","65.52"
"Southeast Asia","2023-03-02","67.69","1","67.69"
"Southeast Asia","2023-03-09","419.8","1","419.8"
"Southeast Asia","2023-03-23","319.26","2","159.63"
"Southeast Asia","2023-03-24","32.31","1","32.31"
"Southeast Asia","2023-03-25","270.28","1","270.28"
"Southeast Asia","2023-04-03","228.7","1","228.7"
"Southeast Asia","2023-04-04","344.82","1","344.82"
"Southeast Asia","2023-04-05","37.24","1","37.24"
"Southeast Asia","2023-04-09","113.45","1","113.45"
"Southeast Asia","2023-04-10","202.98","2","101.49"
"Southeast Asia","2023-04-11","100.98","2","50.49"
"Southeast Asia","2023-04-12","481.7","2","240.85"
"Southeast Asia","2023-04-18","25.07","1","25.07"
"Southeast Asia","2023-04-19","41.31","1","41.31"
"Southeast Asia","2023-04-20","121.99","2","61"
"Southeast Asia","2023-04-22","1378.31","2","689.15"
"Southeast Asia","2023-04-24","32.45","1","32.45"
"Southeast Asia","2023-04-26","96.8","1","96.8"
"Southeast Asia","2023-04-28","72","1","72"
"Southeast Asia","2023-05-01","32.31","1","32.31"
"Southeast Asia","2023-05-06","408.41","2","204.2"
"Southeast Asia","2023-05-07","239.38","1","239.38"
"Southeast Asia","2023-05-08","326.73","1","326.73"
"Southeast Asia","2023-05-10","128.5","1","128.5"
"Southeast Asia","2023-05-13","815.2","2","407.6"
"Southeast Asia","2023-05-16","55.86","1","55.86"
"Southeast Asia","2023-05-17","859.52","1","859.52"
"Southeast Asia","2023-05-18","187.51","1","187.51"
"Southeast Asia","2023-05-20","921.73","1","921.73"
"Southeast Asia","2023-05-21","83.21","1","83.21"
"Southeast Asia","2023-05-24","48.16","1","48.16"
"Southeast Asia","2023-05-27","1026.78","2","513.39"
"Southeast Asia","2023-05-28","162.17","1","162.17"
"Southeast Asia","2023-06-04","92.29","1","92.29"
"Southeast Asia","2023-06-05","24.92","1","24.92"
"Southeast Asia","2023-06-08","216.66","1","216.66"
"Southeast Asia","2023-06-10","59.11","1","59.11"
"Southeast Asia","2023-06-11","402.48","1","402.48"
"Southeast Asia","2023-06-12","318.41","1","318.41"
"Southeast Asia","2023-06-14","76.89","1","76.89"
"Southeast Asia","2023-06-16","36.02","1","36.02"
"Southeast Asia","2023-06-17","21.01","1","21.01"
"Southeast Asia","2023-06-20","131.79","1","131.79"
"Southeast Asia","2023-06-25","538.46","2","269.23"
"Southeast Asia","2023-06-26","101.71","1","101.71"
"Southeast Asia","2023-07-02","649.77","1","649.77"
"Southeast Asia","2023-07-03","263.72","2","131.86"
"Southeast Asia","2023-07-05","282.11","1","282.11"
"Southeast Asia","2023-07-09","148.3","2","74.15"
"Southeast Asia","2023-07-11","1021.13","1","1021.13"
"Southeast Asia","2023-07-13","913.13","3","304.38"
"Southeast Asia","2023-07-14","226.1","1","226.1"
"Southeast Asia","2023-07-15","519.64","1","519.64"
"Southeast Asia","2023-07-16","115.82","1","115.82"
"Southeast Asia","2023-07-17","472.5","1","472.5"
"Southeast Asia","2023-07-18","859.52","1","859.52"
"Southeast Asia","2023-07-19","117.22","1","117.22"
"Southeast Asia","2023-07-20","277.85","1","277.85"
"Southeast Asia","2023-07-22","72.16","1","72.16"
"Southeast Asia","2023-07-27","1005.73","2","502.87"
"Southeast Asia","2023-07-28","417.22","2","208.61"
"Southeast Asia","2023-07-30","34.04","1","34.04"
"Southeast Asia","2023-08-01","773.46","2","386.73"
"Southeast Asia","2023-08-02","1819.7","3","606.57"
"Southeast Asia","2023-08-03","234.43","1","234.43"
"Southeast Asia","2023-08-04","1333.4","2","666.7"
"Southeast Asia","2023-08-05","292.7","1","292.7"
"Southeast Asia","2023-08-06","286.05","2","143.03"
"Southeast Asia","2023-08-07","1824.75","4","456.19"
"Southeast Asia","2023-08-08","916.32","1","916.32"
"Southeast Asia","2023-08-09","732.64","2","366.32"
"Southeast Asia","2023-08-10","306.5","2","153.25"
"Southeast Asia","2023-08-13","125.68","1","125.68"
"Southeast Asia","2023-08-15","352.46","1","352.46"
"Southeast Asia","2023-08-16","241.17","2","120.59"
"Southeast Asia","2023-08-18","24.64","1","24.64"
"Southeast Asia","2023-08-19","36.11","1","36.11"
"Southeast Asia","2023-08-20","40.02","1","40.02"
"Southeast Asia","2023-08-21","629.49","2","314.75"
"Southeast Asia","2023-08-22","940.78","1","940.78"
"Southeast Asia","2023-08-23","520.74","3","173.58"
"Southeast Asia","2023-08-24","1339.88","4","334.97"
"Southeast Asia","2023-08-26","400.91","1","400.91"
"Southeast Asia","2023-08-28","101.08","1","101.08"
"Southeast Asia","2023-09-02","464.66","1","464.66"
"Southeast Asia","2023-09-03","859.95","3","286.65"
"Southeast Asia","2023-09-07","1761.1","3","587.03"
"Southeast Asia","2023-09-11","639.55","2","319.78"
"Southeast Asia","2023-09-12","833.97","4","208.49"
"Southeast Asia","2023-09-13","19.59","1","19.59"
"Southeast Asia","2023-09-15","1848.58","1","1848.58"
"Southeast Asia","2023-09-16","1095.73","1","1095.73"
"Southeast Asia","2023-09-17","194.86","1","194.86"
"Southeast Asia","2023-09-18","448.8","1","448.8"
"Southeast Asia","2023-09-21","108.76","1","108.76"
"Southeast Asia","2023-09-22","265.27","2","132.63"
"Southeast Asia","2023-09-25","155.17","1","155.17"
"Southeast Asia","2023-09-27","124.8","1","124.8"
"Southeast Asia","2023-10-01","259.22","4","64.81"
"Southeast Asia","2023-10-02","62.84","1","62.84"
"Southeast Asia","2023-10-04","298.89","2","149.44"
"Southeast Asia","2023-10-06","225.19","1","225.19"
"Southeast Asia","2023-10-07","1026.09","1","1026.09"
"Southeast Asia","2023-10-08","573.94","1","573.94"
"Southeast Asia","2023-10-09","799.95","3","266.65"
"Southeast Asia","2023-10-10","630.65","2","315.32"
"Southeast Asia","2023-10-14","172.29","1","172.29"
"Southeast Asia","2023-10-16","978.14","3","326.05"
"Southeast Asia","2023-10-17","258.49","1","258.49"
"Southeast Asia","2023-10-18","2082.22","3","694.07"
"Southeast Asia","2023-10-19","194.05","1","194.05"
"Southeast Asia","2023-10-20","289.32","2","144.66"
"Southeast Asia","2023-10-21","427.83","1","427.83"
"Southeast Asia","2023-10-22","435.9","1","435.9"
"Southeast Asia","2023-10-25","195.27","1","195.27"
"Southeast Asia","2023-10-28","705.79","1","705.79"
"Southeast Asia","2023-11-01","627.95","3","209.32"
"Southeast Asia","2023-11-02","795.63","3","265.21"
"Southeast Asia","2023-11-03","59.21","1","59.21"
"Southeast Asia","2023-11-04","2437.81","4","609.45"
"Southeast Asia","2023-11-05","72.48","1","72.48"
"Southeast Asia","2023-11-07","1295.09","2","647.54"
"Southeast Asia","2023-11-09","1360.16","2","680.08"
"Southeast Asia","2023-11-10","151.59","1","151.59"
"Southeast Asia","2023-11-11","57.79","1","57.79"
"Southeast Asia","2023-11-12","154.75","2","77.38"
"Southeast Asia","2023-11-13","211.19","2","105.59"
"Southeast Asia","2023-11-14","292.82","1","292.82"
"Southeast Asia","2023-11-15","747.43","2","373.72"
"Southeast Asia","2023-11-16","541.83","3","180.61"
"Southeast Asia","2023-11-17","82.83","1","82.83"
"Southeast Asia","2023-11-18","1038.09","2","519.05"
"Southeast Asia","2023-11-20","93.33","1","93.33"
"Southeast Asia","2023-11-21","27.89","1","27.89"
"Southeast Asia","2023-11-22","24.68","1","24.68"
"Southeast Asia","2023-11-23","552.2","3","184.07"
"Southeast Asia","2023-11-24","1691.5","2","845.75"
"Southeast Asia","2023-11-25","1220.75","4","305.19"
"Southeast Asia","2023-11-27","472.28","3","157.43"
"Southeast Asia","2023-11-28","1160.09","3","386.7"
"Southeast Asia","2023-12-01","1211.69","3","403.9"
"Southeast Asia","2023-12-02","90.24","1","90.24"
"Southeast Asia","2023-12-03","1628.57","1","1628.57"
"Southeast Asia","2023-12-04","974.92","3","324.97"
"Southeast Asia","2023-12-06","518.37","2","259.19"
"Southeast Asia","2023-12-07","66.5","2","33.25"
"Southeast Asia","2023-12-08","567.69","2","283.85"
"Southeast Asia","2023-12-09","121.45","2","60.72"
"Southeast Asia","2023-12-11","485.89","3","161.96"
"Southeast Asia","2023-12-12","74.55","1","74.55"
"Southeast Asia","2023-12-14","205.28","1","205.28"
"Southeast Asia","2023-12-15","2341.6","3","780.53"
"Southeast Asia","2023-12-16","1613.16","6","268.86"
"Southeast Asia","2023-12-17","678.31","2","339.15"
"Southeast Asia","2023-12-18","508.47","3","169.49"
"Southeast Asia","2023-12-19","2359.64","6","393.27"
"Southeast Asia","2023-12-20","1843.44","3","614.48"
"Southeast Asia","2023-12-21","117.01","2","58.51"
"Southeast Asia","2023-12-22","670.75","3","223.58"
"Southeast Asia","2023-12-23","2088.48","7","298.35"
"Southeast Asia","2023-12-25","216.26","4","54.07"
"Southeast Asia","2023-12-27","3933.88","7","561.98"
"Southeast Asia","2023-12-28","1477.11","1","1477.11"
"Southeast Asia","2024-01-01","848.73","1","848.73"
"Southeast Asia","2024-01-03","1689.12","3","563.04"
"Southeast Asia","2024-01-04","322.85","1","322.85"
"Southeast Asia","2024-01-05","759.55","3","253.18"
"Southeast Asia","2024-01-06","133.31","1","133.31"
"Southeast Asia","2024-01-07","572.08","2","286.04"
"Southeast Asia","2024-01-08","287.25","3","95.75"
"Southeast Asia","2024-01-09","551.18","1","551.18"
"Southeast Asia","2024-01-10","72.12","2","36.06"
"Southeast Asia","2024-01-11","63.2","1","63.2"
"Southeast Asia","2024-01-12","70.45","1","70.45"
"Southeast Asia","2024-01-13","283.53","2","141.76"
"Southeast Asia","2024-01-14","82.62","1","82.62"
"Southeast Asia","2024-01-15","412.04","1","412.04"
"Southeast Asia","2024-01-16","1732.26","2","866.13"
"Southeast Asia","2024-01-17","576.5","2","288.25"
"Southeast Asia","2024-01-18","502.8","3","167.6"
"Southeast Asia","2024-01-19","142.11","1","142.11"
"Southeast Asia","2024-01-20","2641.67","4","660.42"
"Southeast Asia","2024-01-25","608.63","1","608.63"
"Southeast Asia","2024-01-26","95.76","1","95.76"
"Southeast Asia","2024-01-27","236.45","3","78.82"
"Southeast Asia","2024-02-01","893.22","4","223.3"
"Southeast Asia","2024-02-04","1415.9","3","471.97"
"Southeast Asia","2024-02-05","560.12","2","280.06"
"Southeast Asia","2024-02-08","79.66","1","79.66"
"Southeast Asia","2024-02-09","57.39","1","57.39"
"Southeast Asia","2024-02-10","536.27","1","536.27"
"Southeast Asia","2024-02-11","154.63","1","154.63"
"Southeast Asia","2024-02-12","300.16","1","300.16"
"Southeast Asia","2024-02-13","1033.34","2","516.67"
"Southeast Asia","2024-02-14","448.17","2","224.09"
"Southeast Asia","2024-02-15","1014.64","2","507.32"
"Southeast Asia","2024-02-17","648.76","2","324.38"
"Southeast Asia","2024-02-19","368.46","2","184.23"
"Southeast Asia","2024-02-20","1446.34","2","723.17"
"Southeast Asia","2024-02-21","624.49","1","624.49"
"Southeast Asia","2024-02-22","157.17","1","157.17"
"Southeast Asia","2024-02-23","239.01","1","239.01"
"Southeast Asia","2024-02-24","410.3","2","205.15"
"Southeast Asia","2024-02-25","100.64","2","50.32"
"Southeast Asia","2024-02-26","1183.64","2","591.82"
"Southeast Asia","2024-02-27","67","1","67"
"Southeast Asia","2024-02-28","96.39","1","96.39"
"Southeast Asia","2024-03-02","944.8","3","314.93"
"Southeast Asia","2024-03-03","496.08","1","496.08"
"Southeast Asia","2024-03-04","600.94","2","300.47"
"Southeast Asia","2024-03-05","94.03","1","94.03"
"Southeast Asia","2024-03-07","136.7","2","68.35"
"Southeast Asia","2024-03-09","310.01","3","103.34"
"Southeast Asia","2024-03-11","230.63","2","115.31"
"Southeast Asia","2024-03-14","17.26","1","17.26"
"Southeast Asia","2024-03-15","392.64","1","392.64"
"Southeast Asia","2024-03-16","1354.18","3","451.39"
"Southeast Asia","2024-03-17","2014.71","1","2014.71"
"Southeast Asia","2024-03-18","558.09","1","558.09"
"Southeast Asia","2024-03-19","1423.32","2","711.66"
"Southeast Asia","2024-03-20","1003.84","3","334.61"
"Southeast Asia","2024-03-21","559.47","4","139.87"
"Southeast Asia","2024-03-22","23.83","1","23.83"
"Southeast Asia","2024-03-23","372.08","2","186.04"
"Southeast Asia","2024-03-24","926.02","4","231.5"
"Southeast Asia","2024-03-25","1992.81","3","664.27"
"Southeast Asia","2024-03-26","1643.96","3","547.99"
"Southeast Asia","2024-03-27","962.86","5","192.57"
"Southeast Asia","2024-03-28","337.6","1","337.6"
"Southeast Asia","2024-04-01","541.17","4","135.29"
"Southeast Asia","2024-04-02","215.67","3","71.89"
"Southeast Asia","2024-04-03","97.92","1","97.92"
"Southeast Asia","2024-04-04","980.43","1","980.43"
"Southeast Asia","2024-04-05","14.56","1","14.56"
"Southeast Asia","2024-04-06","2479.71","6","413.29"
"Southeast Asia","2024-04-07","343.85","3","114.62"
"Southeast Asia","2024-04-08","486.3","1","486.3"
"Southeast Asia","2024-04-10","68.07","1","68.07"
"Southeast Asia","2024-04-11","164.24","1","164.24"
"Southeast Asia","2024-04-12","977.99","4","244.5"
"Southeast Asia","2024-04-14","987","3","329"
"Southeast Asia","2024-04-15","664.71","1","664.71"
"Southeast Asia","2024-04-17","105.44","1","105.44"
"Southeast Asia","2024-04-18","702.73","2","351.37"
"Southeast Asia","2024-04-19","345.5","3","115.17"
"Southeast Asia","2024-04-20","61.12","1","61.12"
"Southeast Asia","2024-04-21","254.1","3","84.7"
"Southeast Asia","2024-04-22","534.25","2","267.13"
"Southeast Asia","2024-04-24","836.01","2","418"
"Southeast Asia","2024-04-25","670.27","2","335.13"
"Southeast Asia","2024-04-26","70.22","1","70.22"
"Southeast Asia","2024-04-27","897.1","1","897.1"
"Southeast Asia","2024-04-28","1441.13","5","288.23"
"Southeast Asia","2024-04-29","34.55","1","34.55"
"Southeast Asia","2024-05-01","14.91","1","14.91"
"Southeast Asia","2024-05-02","905.38","3","301.79"
"Southeast Asia","2024-05-03","632.06","4","158.01"
"Southeast Asia","2024-05-04","142.15","1","142.15"
"Southeast Asia","2024-05-05","412.98","3","137.66"
"Southeast Asia","2024-05-06","1794.57","5","358.91"
"Southeast Asia","2024-05-07","944.6","3","314.87"
"Southeast Asia","2024-05-08","835.79","3","278.6"
"Southeast Asia","2024-05-09","745.56","2","372.78"
"Southeast Asia","2024-05-10","323.55","1","323.55"
"Southeast Asia","2024-05-11","741.23","2","370.62"
"Southeast Asia","2024-05-12","1410.35","6","235.06"
"Southeast Asia","2024-05-13","68.39","1","68.39"
"Southeast Asia","2024-05-14","458.31","1","458.31"
"Southeast Asia","2024-05-15","385.97","3","128.66"
"Southeast Asia","2024-05-16","1578.45","4","394.61"
"Southeast Asia","2024-05-17","510.17","3","170.06"
"Southeast Asia","2024-05-18","481.75","2","240.88"
"Southeast Asia","2024-05-20","389.35","3","129.78"
"Southeast Asia","2024-05-21","15","1","15"
"Southeast Asia","2024-05-22","2144.17","3","714.72"
"Southeast Asia","2024-05-23","614.67","1","614.67"
"Southeast Asia","2024-05-24","2174.64","5","434.93"
"Southeast Asia","2024-05-25","183.73","2","91.86"
"Southeast Asia","2024-05-26","497.62","2","248.81"
"Southeast Asia","2024-05-27","490.2","3","163.4"
"Southeast Asia","2024-05-28","830.33","5","166.07"
"Southeast Asia","2024-06-01","1117.36","4","279.34"
"Southeast Asia","2024-06-02","1520.53","6","253.42"
"Southeast Asia","2024-06-03","1148.44","3","382.81"
"Southeast Asia","2024-06-04","101.02","2","50.51"
"Southeast Asia","2024-06-05","1978.28","4","494.57"
"Southeast Asia","2024-06-06","277.33","3","92.44"
"Southeast Asia","2024-06-07","153.96","3","51.32"
"Southeast Asia","2024-06-08","151.77","2","75.88"
"Southeast Asia","2024-06-09","616.16","2","308.08"
"Southeast Asia","2024-06-10","1092.15","4","273.04"
"Southeast Asia","2024-06-11","115.63","2","57.81"
"Southeast Asia","2024-06-12","1675.67","1","1675.67"
"Southeast Asia","2024-06-13","142.47","2","71.23"
"Southeast Asia","2024-06-14","683.23","2","341.62"
"Southeast Asia","2024-06-15","478.29","4","119.57"
"Southeast Asia","2024-06-16","596.23","7","85.18"
"Southeast Asia","2024-06-17","1228.68","3","409.56"
"Southeast Asia","2024-06-18","781.23","3","260.41"
"Southeast Asia","2024-06-19","1065.37","3","355.12"
"Southeast Asia","2024-06-20","61.57","1","61.57"
"Southeast Asia","2024-06-21","784.99","7","112.14"
"Southeast Asia","2024-06-22","924.75","3","308.25"
"Southeast Asia","2024-06-23","87.09","1","87.09"
"Southeast Asia","2024-06-24","210.52","1","210.52"
"Southeast Asia","2024-06-25","645.3","3","215.1"
"Southeast Asia","2024-06-26","2083.67","3","694.56"
"Southeast Asia","2024-06-27","1383.8","5","276.76"
"Southeast Asia","2024-06-28","1103.07","3","367.69"
"Southeast Asia","2024-07-01","1900.66","7","271.52"
"Southeast Asia","2024-07-02","838.6","3","279.53"
"Southeast Asia","2024-07-03","1420.25","4","355.06"
"Southeast Asia","2024-07-04","1347.86","4","336.97"
"Southeast Asia","2024-07-05","614.33","5","122.87"
"Southeast Asia","2024-07-06","2985.25","7","426.46"
"Southeast Asia","2024-07-07","1025.85","3","341.95"
"Southeast Asia","2024-07-08","1971.74","5","394.35"
"Southeast Asia","2024-07-09","2375.51","5","475.1"
"Southeast Asia","2024-07-10","982.03","3","327.34"
"Southeast Asia","2024-07-11","181.31","3","60.44"
"Southeast Asia","2024-07-12","4245.9","3","1415.3"
"Southeast Asia","2024-07-13","1123.45","4","280.86"
"Southeast Asia","2024-07-14","2288.06","7","326.87"
"Southeast Asia","2024-07-15","1590.15","5","318.03"
"Southeast Asia","2024-07-16","262.82","4","65.7"
"Southeast Asia","2024-07-17","2005.31","6","334.22"
"Southeast Asia","2024-07-18","4482.37","7","640.34"
"Southeast Asia","2024-07-19","1547.42","3","515.81"
"Southeast Asia","2024-07-20","1505.22","7","215.03"
"Southeast Asia","2024-07-21","1211.29","4","302.82"
"Southeast Asia","2024-07-22","769.2","6","128.2"
"Southeast Asia","2024-07-23","1152.63","7","164.66"
"Southeast Asia","2024-07-24","1321.51","4","330.38"
"Southeast Asia","2024-07-25","1628.28","6","271.38"
"Southeast Asia","2024-07-26","323.98","5","64.8"
"Southeast Asia","2024-07-27","838.71","4","209.68"
"Southeast Asia","2024-07-28","319.57","1","319.57"
"Southeast Asia","2024-07-29","1042.5","1","1042.5"
"Southeast Asia","2024-08-01","1011.18","4","252.79"
"Southeast Asia","2024-08-02","576.65","5","115.33"
"Southeast Asia","2024-08-03","2197.69","6","366.28"
"Southeast Asia","2024-08-04","4614.98","6","769.16"
"Southeast Asia","2024-08-05","774.95","4","193.74"
"Southeast Asia","2024-08-06","2562.39","6","427.07"
"Southeast Asia","2024-08-07","1635.73","6","272.62"
"Southeast Asia","2024-08-08","2185.03","9","242.78"
"Southeast Asia","2024-08-09","1803.76","4","450.94"
"Southeast Asia","2024-08-10","1111.68","3","370.56"
"Southeast Asia","2024-08-11","361.05","3","120.35"
"Southeast Asia","2024-08-12","2121.34","6","353.56"
"Southeast Asia","2024-08-13","1135.91","5","227.18"
"Southeast Asia","2024-08-14","1452.51","3","484.17"
"Southeast Asia","2024-08-15","1894.65","7","270.66"
"Southeast Asia","2024-08-16","4296.67","8","537.08"
"Southeast Asia","2024-08-17","874.29","3","291.43"
"Southeast Asia","2024-08-18","74.52","3","24.84"
"Southeast Asia","2024-08-19","783.96","5","156.79"
"Southeast Asia","2024-08-20","2256.36","7","322.34"
"Southeast Asia","2024-08-21","297.12","5","59.42"
"Southeast Asia","2024-08-22","1401.24","7","200.18"
"Southeast Asia","2024-08-23","3432.9","8","429.11"
"Southeast Asia","2024-08-24","664.84","5","132.97"
"Southeast Asia","2024-08-25","1582.38","7","226.05"
"Southeast Asia","2024-08-26","575.18","2","287.59"
"Southeast Asia","2024-08-27","1053","4","263.25"
"Southeast Asia","2024-08-28","3759.34","10","375.93"
"Southeast Asia","2024-08-29","94.97","1","94.97"
"Southeast Asia","2024-08-31","322.52","1","322.52"
"Southeast Asia","2024-09-01","975.06","6","162.51"
"Southeast Asia","2024-09-02","675.01","6","112.5"
"Southeast Asia","2024-09-03","440.05","4","110.01"
"Southeast Asia","2024-09-04","1863.04","5","372.61"
"Southeast Asia","2024-09-05","1070.57","2","535.28"
"Southeast Asia","2024-09-06","238.74","2","119.37"
"Southeast Asia","2024-09-07","1083.22","7","154.75"
"Southeast Asia","2024-09-08","1751.24","4","437.81"
"Southeast Asia","2024-09-09","1916.31","8","239.54"
"Southeast Asia","2024-09-10","1455.47","5","291.09"
"Southeast Asia","2024-09-11","814.11","6","135.69"
"Southeast Asia","2024-09-12","257.22","4","64.3"
"Southeast Asia","2024-09-13","733.96","2","366.98"
"Southeast Asia","2024-09-14","2591.47","11","235.59"
"Southeast Asia","2024-09-15","1648.24","8","206.03"
"Southeast Asia","2024-09-16","927.58","5","185.52"
"Southeast Asia","2024-09-17","1518.19","3","506.06"
"Southeast Asia","2024-09-18","425.06","3","141.69"
"Southeast Asia","2024-09-19","1186.27","4","296.57"
"Southeast Asia","2024-09-20","1183.23","5","236.65"
"Southeast Asia","2024-09-21","2327.88","6","387.98"
"Southeast Asia","2024-09-22","1122.32","4","280.58"
"Southeast Asia","2024-09-23","1983.91","7","283.42"
"Southeast Asia","2024-09-25","157.21","3","52.4"
"Southeast Asia","2024-09-26","1088.16","2","544.08"
"Southeast Asia","2024-09-27","147.16","2","73.58"
"Southeast Asia","2024-09-28","1968.65","8","246.08"
"Southeast Asia","2024-09-29","99.27","1","99.27"
"Southeast Asia","2024-10-01","331.8","3","110.6"
"Southeast Asia","2024-10-02","6085","9","676.11"
"Southeast Asia","2024-10-03","741.89","1","741.89"
"Southeast Asia","2024-10-04","5344.28","8","668.04"
"Southeast Asia","2024-10-05","942.28","6","157.05"
"Southeast Asia","2024-10-06","1184.48","5","236.9"
"Southeast Asia","2024-10-07","3050.81","8","381.35"
"Southeast Asia","2024-10-08","1549.11","7","221.3"
"Southeast Asia","2024-10-09","767.47","4","191.87"
"Southeast Asia","2024-10-10","1591.96","4","397.99"
"Southeast Asia","2024-10-11","2010.81","6","335.13"
"Southeast Asia","2024-10-12","753.26","5","150.65"
"Southeast Asia","2024-10-13","2286.63","4","571.66"
"Southeast Asia","2024-10-14","4196.75","9","466.31"
"Southeast Asia","2024-10-15","3663.04","12","305.25"
"Southeast Asia","2024-10-16","718.84","5","143.77"
"Southeast Asia","2024-10-17","793.7","5","158.74"
"Southeast Asia","2024-10-18","3349.3","10","334.93"
"Southeast Asia","2024-10-19","954.23","5","190.85"
"Southeast Asia","2024-10-20","719.53","3","239.84"
"Southeast Asia","2024-10-21","659.58","4","164.89"
"Southeast Asia","2024-10-22","1890.83","4","472.71"
"Southeast Asia","2024-10-23","2399.32","8","299.92"
"Southeast Asia","2024-10-24","2712.79","7","387.54"
"Southeast Asia","2024-10-25","1054.98","7","150.71"
"Southeast Asia","2024-10-26","1005.09","6","167.52"
"Southeast Asia","2024-10-27","1641.52","5","328.3"
"Southeast Asia","2024-10-28","985.17","7","140.74"
"Southeast Asia","2024-10-29","1470.75","3","490.25"
"Southeast Asia","2024-10-30","1463.44","1","1463.44"
"Southeast Asia","2024-10-31","802.88","3","267.63"
"Southeast Asia","2024-11-01","1315.59","8","164.45"
"Southeast Asia","2024-11-02","5929.59","18","329.42"
"Southeast Asia","2024-11-03","2271.93","10","227.19"
"Southeast Asia","2024-11-04","1867.19","11","169.74"
"Southeast Asia","2024-11-05","2158.92","11","196.27"
"Southeast Asia","2024-11-06","5971.59","12","497.63"
"Southeast Asia","2024-11-07","3127.37","9","347.49"
"Southeast Asia","2024-11-08","2014.78","8","251.85"
"Southeast Asia","2024-11-09","1342.33","10","134.23"
"Southeast Asia","2024-11-10","3863.28","8","482.91"
"Southeast Asia","2024-11-11","2819.45","10","281.95"
"Southeast Asia","2024-11-12","2398.17","10","239.82"
"Southeast Asia","2024-11-13","3175.89","9","352.88"
