"customer_id","region","acq_channel","customer_revenue","orders_cnt"
"11762","Europe","Paid Search","73.17","1"
"10598","North America","Paid Search","73.12","1"
"11713","North America","Social Ads","72.66","1"
"12989","North America","Organic","72.42","1"
"12192","Southeast Asia","Referral","72.39","2"
"11725","Middle East","Paid Search","72.24","1"
"11272","North America","Paid Search","72.19","2"
"12444","Middle East","Organic","71.84","2"
"11315","North America","Paid Search","71.65","1"
"12992","Europe","Referral","71.46","1"
"12931","Europe","Paid Search","70.94","1"
"10599","Southeast Asia","Paid Search","70.78","1"
"10392","North America","Paid Search","70.45","1"
"10894","North America","Paid Search","70.16","1"
"10108","Southeast Asia","Social Ads","69.93","2"
"12655","Southeast Asia","Social Ads","69.92","1"
"12179","Europe","Social Ads","69.82","1"
"11149","North America","Social Ads","69.69","1"
"10425","Europe","Paid Search","69.58","1"
"10411","Latin America","Social Ads","69.44","2"
"11778","Southeast Asia","Social Ads","69.43","1"
"10508","North America","Social Ads","69.18","2"
"12796","North America","Email","68.98","2"
"10395","Europe","Organic","68.95","2"
"10554","Middle East","Referral","68.46","1"
"10071","North America","Social Ads","68.44","1"
"10086","Southeast Asia","Paid Search","68.39","1"
"10790","Latin America","Paid Search","68.28","1"
"11683","Europe","Referral","67.69","2"
"10887","Europe","Social Ads","67.28","1"
"10134","Europe","Social Ads","66.66","2"
"10212","Europe","Referral","66.42","1"
"11982","North America","Paid Search","65.91","1"
"11052","Southeast Asia","Paid Search","65.8","1"
"10791","North America","Social Ads","65.79","2"
"11828","Latin America","Social Ads","65.78","1"
"11180","North America","Paid Search","65.32","1"
"10232","Latin America","Social Ads","65.2","2"
"11274","North America","Paid Search","65.17","2"
"12278","North America","Paid Search","65.01","1"
"11254","North America","Social Ads","64.95","2"
"10161","North America","Organic","64.94","2"
"12808","Southeast Asia","Email","64.93","1"
"12426","Latin America","Social Ads","64.6","1"
"11891","Southeast Asia","Paid Search","64.31","1"
"12500","Europe","Organic","64.26","1"
"10865","Europe","Organic","64.12","1"
"10545","Middle East","Email","63.98","2"
"12467","Europe","Organic","63.81","1"
"12159","Southeast Asia","Organic","63.58","1"
"10874","Europe","Paid Search","63.56","1"
"12793","Southeast Asia","Referral","63.2","1"
"10552","North America","Paid Search","63.01","1"
"11628","Middle East","Referral","62.84","1"
"10453","North America","Paid Search","62.82","1"
"11601","Southeast Asia","Paid Search","62.82","1"
"11603","Europe","Email","62.76","1"
"12351","Latin America","Paid Search","61.55","1"
"10053","North America","Social Ads","60.74","2"
"10781","North America","Influencer","60.3","1"
"10805","Europe","Organic","60.07","2"
"12686","Southeast Asia","Email","59.77","2"
"10109","Southeast Asia","Influencer","59.21","1"
"11446","Southeast Asia","Social Ads","58.84","2"
"12254","North America","Social Ads","58.65","1"
"10042","North America","Paid Search","58.62","1"
"12819","Southeast Asia","Email","58.56","1"
"10692","Southeast Asia","Organic","58.34","1"
"12225","Europe","Organic","58.28","2"
"11499","Europe","Email","58.13","1"
"11964","Southeast Asia","Paid Search","58.02","1"
"12365","Europe","Organic","58","1"
"10780","Middle East","Social Ads","57.74","1"
"10065","Europe","Social Ads","57.72","1"
"12968","Europe","Paid Search","57.32","1"
"10901","Middle East","Organic","57.29","1"
"11562","Europe","Email","57.24","1"
"11625","North America","Organic","56.7","1"
"10440","Europe","Paid Search","56.62","1"
"10023","Latin America","Organic","56.38","1"
"12602","Europe","Paid Search","55.9","1"
"12268","Southeast Asia","Influencer","55.67","1"
"12139","Latin America","Influencer","55.61","2"
"10558","North America","Social Ads","55.61","1"
"10902","Latin America","Paid Search","55.54","1"
"12994","North America","Paid Search","55.2","1"
"12642","North America","Social Ads","55.13","1"
"11884","Europe","Influencer","54.97","1"
"12694","Latin America","Paid Search","54.76","1"
"10295","Southeast Asia","Social Ads","53.41","1"
"12374","Latin America","Organic","53.32","1"
"10842","Latin America","Social Ads","53.25","2"
"11344","North America","Social Ads","53.15","1"
"10950","Middle East","Paid Search","52.99","2"
"11663","Europe","Social Ads","52.63","1"
"11439","North America","Social Ads","52.58","1"
"11505","Europe","Email","52.01","2"
"10517","North America","Paid Search","51.88","1"
"11937","North America","Social Ads","50.94","1"
"12710","Southeast Asia","Influencer","50.93","2"
"11327","North America","Referral","50.82","1"
"10515","Latin America","Social Ads","50.07","1"
"12212","Middle East","Paid Search","50","1"
"11838","Middle East","Social Ads","49.5","1"
"12512","Latin America","Social Ads","49.31","1"
"10189","Middle East","Paid Search","49.04","2"
"10782","North America","Paid Search","48.62","1"
"12922","North America","Paid Search","48.29","1"
"11051","Europe","Social Ads","47.01","1"
"11070","Middle East","Paid Search","46.76","1"
"10793","Southeast Asia","Paid Search","46.65","2"
"12894","Europe","Paid Search","46.57","1"
"12034","Europe","Social Ads","46.54","1"
"10062","North America","Paid Search","46.1","1"
"10351","North America","Paid Search","45.91","1"
"12878","Latin America","Paid Search","45.9","2"
"11630","Europe","Social Ads","45.78","2"
"11476","Europe","Social Ads","45.66","1"
"12908","Middle East","Email","45.3","1"
"10708","Latin America","Paid Search","44.58","1"
"12334","Latin America","Paid Search","44.55","1"
"12122","Europe","Social Ads","44.01","1"
"12219","Middle East","Organic","43.78","2"
"11638","Latin America","Paid Search","43.38","1"
"10431","Southeast Asia","Social Ads","43.28","2"
"11591","Europe","Paid Search","43.23","2"
"10756","North America","Paid Search","43.22","1"
"10924","North America","Paid Search","43.21","2"
"12146","North America","Paid Search","43.02","1"
"10418","Southeast Asia","Organic","42.92","1"
"10015","Southeast Asia","Organic","42.78","1"
"12116","Europe","Referral","42.08","2"
"10027","North America","Social Ads","41.94","1"
"11645","Europe","Paid Search","41.9","2"
"10366","Europe","Paid Search","41.32","1"
"10052","Southeast Asia","Social Ads","41.02","1"
"12533","Europe","Social Ads","40.68","1"
"10673","Southeast Asia","Email","40.04","2"
"10155","Latin America","Social Ads","39.09","1"
"12955","Southeast Asia","Paid Search","39.07","2"
"11500","Southeast Asia","Paid Search","39.02","1"
"10285","Southeast Asia","Paid Search","38.95","1"
"11646","Middle East","Organic","38.74","1"
"12349","Southeast Asia","Email","38.74","1"
"10528","North America","Organic","38.01","1"
"12214","Middle East","Paid Search","37.95","1"
"11984","Europe","Influencer","37.71","2"
"12504","Europe","Paid Search","37.28","1"
"11008","Middle East","Social Ads","37.17","1"
"12093","Middle East","Social Ads","37.17","1"
"10990","Southeast Asia","Paid Search","37.03","1"
"12475","Europe","Social Ads","36.88","2"
"10941","Europe","Email","36.79","1"
"11968","North America","Social Ads","36.69","1"
"12063","Europe","Paid Search","36.61","1"
"12003","North America","Social Ads","36.39","2"
"12167","North America","Social Ads","36.24","1"
"10765","Southeast Asia","Paid Search","36.11","1"
"11280","Europe","Social Ads","35.82","1"
"11456","North America","Paid Search","35.51","1"
"12479","Latin America","Social Ads","35.32","2"
"12651","Middle East","Social Ads","33.79","1"
"12969","North America","Influencer","32.66","1"
"11830","Southeast Asia","Influencer","32.28","1"
"12402","Southeast Asia","Paid Search","32.24","1"
"12473","Europe","Organic","31.84","1"
"12455","Latin America","Organic","31.8","2"
"10621","Southeast Asia","Paid Search","30.33","2"
"10320","Europe","Paid Search","29.62","1"
"12082","Latin America","Organic","28.95","1"
"12416","Europe","Paid Search","28.85","1"
"12738","North America","Social Ads","28.75","1"
"11467","North America","Organic","28.6","2"
"11055","Europe","Influencer","28.55","1"
"10284","North America","Influencer","28.14","2"
"10669","Latin America","Influencer","27.96","1"
"10813","North America","Email","27.69","1"
"10920","North America","Paid Search","27.54","1"
"11526","North America","Social Ads","27.11","1"
"12080","Southeast Asia","Social Ads","26.37","1"
"12431","Europe","Paid Search","26.2","1"
"11724","Southeast Asia","Organic","26.11","1"
"11420","Southeast Asia","Email","26.01","1"
"11532","Latin America","Paid Search","26.01","1"
"10663","Latin America","Paid Search","25.86","1"
"10973","North America","Social Ads","25.52","1"
"12050","Latin America","Paid Search","25.52","1"
"12909","Europe","Organic","25.43","1"
"10807","North America","Referral","25.36","1"
"11492","Europe","Social Ads","25.29","1"
"11825","Middle East","Paid Search","25.1","1"
"11763","Southeast Asia","Paid Search","25.07","1"
"12830","Europe","Paid Search","24.99","1"
"11079","North America","Paid Search","24.67","2"
"10576","Europe","Paid Search","24.33","1"
"11996","North America","Social Ads","24.23","1"
"12279","Southeast Asia","Social Ads","24.23","1"
"11226","Southeast Asia","Paid Search","23.92","1"
"10373","North America","Social Ads","23.9","1"
"11747","Europe","Paid Search","23.4","1"
"12142","Europe","Paid Search","23.23","2"
"11310","Latin America","Social Ads","23","1"
"12545","North America","Paid Search","22.83","1"
"12716","Southeast Asia","Email","22.71","1"
"12821","Europe","Paid Search","22.71","1"
"11012","Latin America","Social Ads","22.68","1"
"10484","North America","Paid Search","21.94","1"
"10273","Middle East","Paid Search","21.8","1"
"10489","Europe","Paid Search","21.71","1"
"12825","Southeast Asia","Paid Search","21.64","1"
"10466","Middle East","Paid Search","21.38","1"
"11979","Europe","Paid Search","21.13","1"
"12009","Europe","Paid Search","20.92","1"
"11970","Europe","Paid Search","20.44","1"
"11470","Southeast Asia","Paid Search","20.29","1"
"10270","Europe","Paid Search","20.25","1"
"12244","North America","Social Ads","20.25","1"
"12659","North America","Social Ads","19.96","1"
"11049","Europe","Influencer","19.43","1"
"10761","Europe","Paid Search","18.93","1"
"10116","North America","Social Ads","18.78","1"
"10717","Europe","Paid Search","18.74","1"
"12663","Europe","Paid Search","18.64","1"
"10992","Middle East","Paid Search","18.62","1"
"10490","Europe","Social Ads","18.47","1"
"11787","Latin America","Social Ads","18.22","1"
"12364","Europe","Organic","18.22","1"
"10349","Europe","Paid Search","18.21","1"
"10213","North America","Paid Search","18.02","2"
"11271","Europe","Paid Search","17.78","1"
"12624","Middle East","Paid Search","17.78","1"
"10186","Europe","Paid Search","17.77","1"
"12897","Middle East","Social Ads","17.57","1"
"12576","Latin America","Email","17.32","1"
"11576","North America","Paid Search","17.26","1"
"11066","North America","Influencer","17.25","1"
"11650","Southeast Asia","Social Ads","16.43","1"
"12221","Latin America","Paid Search","14.9","1"
"11182","North America","Paid Search","14.56","1"
"12554","North America","Social Ads","14.04","1"
"12193","Europe","Paid Search","13.34","1"
"12952","Europe","Paid Search","12.23","1"
"10075","Southeast Asia","Paid Search","12.06","1"
"12346","Europe","Social Ads","11.86","1"
"12927","Latin America","Social Ads","11.8","1"
"10150","North America","Social Ads","11.21","1"
"10812","Europe","Social Ads","11.21","1"
"12411","North America","Paid Search","11.21","1"
"10227","Southeast Asia","Paid Search","10.92","1"
"12460","Europe","Organic","10.87","1"
"11286","Europe","Paid Search","5","1"
"12917","Southeast Asia","Paid Search","4.85","1"
"10533","North America","Social Ads","4.61","1"
